epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,3879,0.70133,0.48162,0.95321,0.93191,0.73916,0.85737,0.75668,0.61189,0.50597,0.89321,0.000110051,0.000110051,0.000110051
161,3903.2,0.70766,0.48099,0.96387,0.94148,0.73852,0.85972,0.75126,0.62398,0.4981,0.89675,0.000109486,0.000109486,0.000109486
162,3927.07,0.71049,0.47704,0.95697,0.93439,0.73791,0.85773,0.74729,0.63862,0.50078,0.89551,0.00010892,0.00010892,0.00010892
163,3950.63,0.7086,0.47734,0.95675,0.94385,0.73749,0.85854,0.74726,0.64806,0.52007,0.90023,0.000108354,0.000108354,0.000108354
164,3974.55,0.70502,0.47747,0.95913,0.94633,0.74369,0.86318,0.75386,0.61929,0.48995,0.89536,0.000107789,0.000107789,0.000107789
165,3997.61,0.7177,0.48413,0.95728,0.95569,0.73217,0.8592,0.74877,0.64129,0.52174,0.89573,0.000107223,0.000107223,0.000107223
166,4022.46,0.6973,0.46357,0.95362,0.94191,0.73817,0.85874,0.75428,0.61775,0.50093,0.8906,0.000106657,0.000106657,0.000106657
167,4045.4,0.7054,0.47006,0.94788,0.94057,0.74116,0.85987,0.75456,0.62487,0.50953,0.89471,0.000106091,0.000106091,0.000106091
168,4068.26,0.70951,0.47015,0.95322,0.93494,0.74596,0.86185,0.74999,0.64189,0.50592,0.89629,0.000105526,0.000105526,0.000105526
169,4091.4,0.70858,0.48869,0.95277,0.937,0.74057,0.86035,0.74578,0.65174,0.50855,0.8991,0.00010496,0.00010496,0.00010496
170,4115.36,0.70208,0.46542,0.95452,0.93626,0.7435,0.86076,0.74474,0.65997,0.51858,0.90029,0.000104394,0.000104394,0.000104394
171,4137.54,0.72288,0.48514,0.95671,0.95787,0.73792,0.86468,0.75678,0.62831,0.49226,0.88917,0.000103829,0.000103829,0.000103829
172,4161.44,0.70149,0.46925,0.95437,0.95434,0.73651,0.86157,0.75811,0.61025,0.4913,0.89005,0.000103263,0.000103263,0.000103263
173,4186.27,0.70386,0.47085,0.95875,0.96027,0.72795,0.85726,0.7539,0.60474,0.5012,0.88772,0.000102697,0.000102697,0.000102697
174,4209.4,0.70304,0.46883,0.95593,0.95133,0.73205,0.85857,0.7558,0.60189,0.51428,0.89026,0.000102131,0.000102131,0.000102131
175,4233.29,0.70585,0.4649,0.95466,0.94903,0.74077,0.86154,0.76035,0.59949,0.49564,0.88396,0.000101566,0.000101566,0.000101566
176,4256.21,0.71109,0.47826,0.95732,0.9386,0.7499,0.86489,0.75962,0.62109,0.49315,0.88952,0.000101,0.000101,0.000101
